920	131	4.0
630	643	4.0
142	609	4.0
24	174	3.0
70	676	4.0
427	329	5.0
35	1174	1.0
672	552	2.0
82	31	5.0
130	77	4.0
71	277	5.0
225	581	3.0
565	78	4.0
758	683	3.0
591	175	4.0
558	7	2.0
192	148	2.0
58	1063	4.0
793	841	3.0
885	299	5.0
224	56	5.0
622	652	4.0
369	714	3.0
893	320	4.0
649	470	2.0
399	52	5.0
15	90	3.0
396	361	4.0
75	1206	3.0
339	56	4.0
153	145	4.0
130	392	5.0
428	503	4.0
37	147	4.0
729	95	3.0
798	331	4.0
71	1446	2.0
556	33	2.0
308	96	3.0
831	10	3.0
412	101	4.0
476	567	4.0
765	794	3.0
774	361	4.0
934	144	3.0
325	1014	4.0
100	683	1.0
867	217	3.0
637	30	5.0
735	327	2.0
493	216	3.0
396	101	4.0
643	587	3.0
411	360	1.0
842	587	4.0
97	695	5.0
632	32	3.0
313	280	3.0
327	104	5.0
601	413	3.0
584	457	5.0
352	418	5.0
539	311	4.0
52	267	3.0
184	612	3.0
498	421	5.0
325	302	2.0
28	862	3.0
197	157	2.0
772	295	5.0
158	392	5.0
15	773	2.0
511	0	5.0
402	1305	1.0
195	191	4.0
799	116	4.0
175	209	5.0
883	371	4.0
938	416	4.0
569	746	5.0
534	1226	4.0
674	368	2.0
778	759	3.0
335	289	4.0
752	361	4.0
608	192	2.0
540	360	4.0
205	75	4.0
498	275	4.0
2	414	3.0
496	492	4.0
508	229	5.0
749	52	4.0
353	82	3.0
142	815	3.0
716	261	5.0
298	350	3.0
648	48	4.0
895	25	4.0
405	142	3.0
87	881	2.0
311	142	2.0
884	1179	3.0
676	556	4.0
702	858	2.0
844	165	3.0
465	1042	1.0
8	1111	4.0
797	706	4.0
602	22	4.0
332	511	3.0
890	24	5.0
500	309	4.0
856	536	4.0
897	1302	3.0
404	1114	4.0
804	191	5.0
399	115	5.0
32	253	2.0
487	921	5.0
402	560	1.0
325	216	4.0
156	240	4.0
302	244	5.0
692	347	5.0
661	401	5.0
558	320	3.0
668	504	4.0
379	613	5.0
340	134	4.0
369	375	2.0
485	459	2.0
939	648	5.0
413	367	4.0
421	302	4.0
618	424	3.0
524	173	4.0
93	394	2.0
248	25	4.0
742	350	3.0
116	350	5.0
272	657	5.0
95	514	1.0
328	297	4.0
140	357	3.0
347	530	3.0
70	52	4.0
47	23	4.0
534	157	4.0
825	1076	4.0
820	1128	2.0
110	1092	3.0
421	303	4.0
53	783	4.0
37	367	5.0
432	189	4.0
434	16	2.0
806	554	4.0
727	157	4.0
867	141	3.0
920	614	4.0
269	60	2.0
365	856	4.0
205	656	3.0
376	781	5.0
78	504	3.0
713	265	3.0
405	101	5.0
24	354	3.0
888	244	4.0
632	445	3.0
823	739	2.0
742	370	4.0
602	820	3.0
248	820	4.0
864	183	5.0
887	244	4.0
641	153	4.0
404	538	5.0
200	173	3.0
377	992	4.0
894	357	5.0
471	285	4.0
845	177	3.0
110	707	3.0
650	395	3.0
505	1008	3.0
11	656	2.0
35	519	3.0
864	50	2.0
538	433	4.0
883	499	3.0
880	245	3.0
374	288	5.0
793	176	3.0
207	445	5.0
934	184	5.0
579	643	3.0
325	182	5.0
138	315	5.0
353	1169	2.0
940	745	4.0
870	60	3.0
314	1	5.0
867	669	5.0
482	262	3.0
392	864	3.0
18	604	3.0
12	861	4.0
19	567	3.0
63	496	3.0
471	148	4.0
169	496	4.0
758	355	4.0
47	525	4.0
176	101	5.0
379	209	5.0
421	601	5.0
628	220	4.0
847	34	3.0
170	1	4.0
410	289	3.0
208	357	1.0
33	96	5.0
153	56	3.0
179	97	2.0
35	443	3.0
24	83	4.0
654	258	4.0
523	725	5.0
761	136	2.0
740	148	3.0
409	1159	2.0
826	208	4.0
38	309	5.0
111	283	1.0
158	120	5.0
154	329	4.0
10	763	3.0
435	565	4.0
587	329	4.0
543	808	4.0
481	47	3.0
847	102	3.0
631	611	4.0
735	665	4.0
907	1083	4.0
332	241	5.0
10	1	3.0
144	146	3.0
27	932	1.0
546	794	5.0
565	141	5.0
842	159	5.0
455	256	4.0
540	557	3.0
823	808	4.0
409	667	4.0
579	994	3.0
233	404	2.0
759	689	1.0
618	311	3.0
402	1052	1.0
52	665	4.0
325	277	4.0
47	693	4.0
461	299	4.0
610	995	1.0
834	57	3.0
151	83	4.0
43	830	3.0
439	306	1.0
394	525	2.0
100	365	1.0
765	927	3.0
899	299	4.0
371	594	3.0
791	503	4.0
447	117	3.0
910	811	4.0
182	46	3.0
119	547	4.0
791	677	4.0
837	730	5.0
67	31	4.0
154	432	3.0
851	492	3.0
105	447	2.0
343	351	5.0
70	6	3.0
409	891	3.0
205	193	4.0
371	85	3.0
35	1229	1.0
650	424	2.0
232	403	3.0
8	299	5.0
668	142	4.0
907	56	3.0
448	368	3.0
524	51	4.0
490	178	4.0
347	695	3.0
610	115	4.0
90	363	2.0
728	529	4.0
130	306	2.0
748	121	3.0
797	1023	3.0
526	72	3.0
110	256	4.0
371	216	4.0
858	269	2.0
531	404	4.0
317	538	5.0
38	158	4.0
178	208	5.0
37	243	4.0
311	1065	3.0
608	485	4.0
207	1077	3.0
58	578	1.0
17	101	4.0
601	409	4.0
878	140	5.0
535	862	5.0
453	131	2.0
5	113	3.0
523	297	5.0
75	207	5.0
694	381	3.0
397	344	3.0
116	846	3.0
369	253	3.0
155	891	4.0
11	1192	5.0
421	793	1.0
343	523	1.0
68	133	3.0
703	669	5.0
325	242	3.0
774	200	4.0
24	345	5.0
432	181	2.0
490	447	5.0
467	325	5.0
912	904	3.0
87	226	3.0
394	864	3.0
366	239	5.0
482	174	2.0
752	672	5.0
496	157	4.0
37	664	3.0
18	1198	3.0
184	518	5.0
139	1002	5.0
934	241	5.0
742	77	3.0
329	417	3.0
474	568	3.0
12	631	4.0
504	557	5.0
603	1051	5.0
531	63	4.0
748	217	3.0
339	181	4.0
453	390	4.0
752	207	4.0
167	48	2.0
68	182	3.0
889	644	3.0
554	191	5.0
348	377	5.0
559	10	2.0
442	12	3.0
825	971	3.0
3	382	4.0
116	101	5.0
339	374	2.0
377	56	3.0
340	770	3.0
869	256	5.0
628	229	4.0
304	20	4.0
471	549	1.0
22	188	5.0
878	247	4.0
145	938	3.0
53	535	4.0
692	369	3.0
421	83	2.0
804	417	4.0
402	559	2.0
729	177	1.0
562	1354	5.0
198	600	2.0
445	40	3.0
633	26	5.0
193	405	5.0
622	102	3.0
925	262	4.0
126	288	2.0
93	209	5.0
360	319	5.0
899	455	4.0
889	77	4.0
893	499	1.0
594	98	4.0
439	63	1.0
607	209	3.0
516	124	3.0
165	479	3.0
394	832	3.0
333	1016	4.0
152	280	3.0
878	356	3.0
404	508	3.0
325	707	3.0
907	787	2.0
102	379	5.0
458	502	3.0
646	550	4.0
15	557	3.0
645	408	5.0
205	156	4.0
201	189	4.0
723	511	4.0
589	881	3.0
848	110	5.0
51	231	4.0
421	434	2.0
752	818	5.0
727	364	3.0
379	210	3.0
748	179	4.0
421	307	4.0
54	166	5.0
93	361	5.0
366	68	3.0
406	694	4.0
813	280	5.0
406	321	3.0
884	567	3.0
264	479	3.0
52	299	5.0
512	1114	5.0
815	298	5.0
461	56	5.0
912	113	4.0
556	46	2.0
58	725	2.0
426	861	3.0
37	101	5.0
649	114	4.0
448	557	3.0
797	197	2.0
201	115	5.0
173	1	4.0
942	180	5.0
410	652	3.0
102	884	4.0
412	502	4.0
35	876	1.0
519	452	4.0
319	229	3.0
650	542	2.0
181	742	4.0
271	133	4.0
674	205	1.0
319	174	4.0
88	254	5.0
835	34	2.0
38	513	5.0
384	120	4.0
178	479	5.0
5	293	3.0
534	199	3.0
556	541	3.0
296	512	4.0
437	720	2.0
637	97	3.0
748	1138	4.0
236	494	3.0
420	206	2.0
100	923	3.0
23	351	4.0
444	413	3.0
371	554	4.0
895	357	4.0
88	665	5.0
607	1164	3.0
867	164	2.0
514	34	4.0
532	357	5.0
63	1238	4.0
54	53	5.0
467	118	5.0
262	652	1.0
206	950	5.0
195	420	3.0
646	877	3.0
331	157	5.0
867	431	4.0
442	357	5.0
778	1167	4.0
370	806	5.0
599	280	4.0
476	296	3.0
907	861	3.0
917	166	3.0
496	887	1.0
387	347	4.0
83	835	2.0
478	452	2.0
579	727	3.0
133	1013	2.0
742	413	1.0
572	326	4.0
909	503	4.0
162	751	5.0
176	189	5.0
33	256	5.0
650	568	3.0
586	58	3.0
492	231	4.0
389	49	4.0
103	140	4.0
735	661	4.0
333	513	4.0
771	600	4.0
446	795	3.0
567	1076	2.0
889	153	4.0
821	392	2.0
117	447	4.0
713	243	3.0
832	104	4.0
47	139	4.0
939	233	4.0
532	669	2.0
167	608	3.0
96	340	4.0
628	529	3.0
313	166	3.0
609	416	4.0
778	1422	2.0
742	9	4.0
461	469	4.0
657	175	2.0
650	662	3.0
645	260	4.0
791	758	3.0
304	161	4.0
778	1204	3.0
705	159	4.0
323	491	3.0
120	89	4.0
476	273	4.0
37	189	5.0
894	488	5.0
25	468	4.0
317	482	3.0
45	587	4.0
797	1040	4.0
384	672	4.0
68	1349	2.0
234	807	4.0
803	136	3.0
696	1063	4.0
501	280	4.0
428	1251	1.0
243	16	5.0
765	146	2.0
470	834	4.0
462	368	3.0
582	733	4.0
17	77	3.0
26	253	4.0
815	157	4.0
63	344	5.0
341	844	3.0
688	34	4.0
26	404	3.0
333	403	3.0
791	774	3.0
442	1180	4.0
192	104	3.0
892	378	4.0
848	96	5.0
556	216	5.0
65	516	2.0
761	432	4.0
428	507	2.0
425	157	2.0
650	151	2.0
92	405	4.0
556	101	4.0
118	834	3.0
395	911	4.0
61	52	5.0
880	498	3.0
484	387	2.0
741	91	4.0
10	216	5.0
847	765	2.0
339	491	4.0
802	513	4.0
565	496	5.0
632	731	3.0
539	528	4.0
329	946	1.0
420	49	5.0
617	994	1.0
730	89	4.0
728	113	3.0
353	796	1.0
121	111	4.0
523	347	5.0
247	63	4.0
169	97	3.0
42	403	4.0
632	531	3.0
885	399	4.0
366	628	4.0
893	114	4.0
654	817	2.0
611	622	5.0
392	118	3.0
243	64	3.0
518	350	3.0
386	1	5.0
458	461	2.0
497	157	2.0
143	435	2.0
536	488	5.0
84	83	2.0
89	482	4.0
694	523	2.0
862	357	5.0
119	83	2.0
751	144	1.0
349	265	5.0
826	278	1.0
469	116	4.0
739	649	3.0
461	320	5.0
416	211	4.0
67	309	3.0
86	406	2.0
105	101	1.0
837	1113	3.0
603	186	3.0
344	1120	4.0
311	534	4.0
158	31	5.0
544	719	2.0
584	390	5.0
871	464	3.0
725	1018	5.0
118	423	3.0
463	191	5.0
453	440	5.0
432	157	4.0
631	32	3.0
790	191	5.0
689	241	5.0
263	102	5.0
22	694	4.0
352	260	5.0
311	150	3.0
90	216	5.0
925	537	5.0
402	293	3.0
49	31	5.0
532	91	5.0
657	251	5.0
858	360	2.0
131	3	4.0
192	1165	4.0
708	828	4.0
318	209	4.0
254	618	5.0
899	1179	5.0
594	95	4.0
703	740	3.0
285	13	4.0
54	99	5.0
536	53	4.0
396	64	3.0
880	1658	5.0
892	252	2.0
650	786	3.0
464	575	2.0
674	644	4.0
428	971	3.0
487	783	2.0
3	714	2.0
883	46	4.0
779	220	5.0
475	140	4.0
76	86	2.0
58	1033	1.0
23	584	4.0
421	150	4.0
448	130	5.0
918	644	5.0
622	32	5.0
45	367	4.0
95	575	3.0
668	141	4.0
38	57	5.0
930	445	5.0
831	5	5.0
41	475	4.0
795	1002	3.0
47	1216	3.0
404	695	4.0
360	660	5.0
20	454	5.0
864	250	4.0
11	481	4.0
405	113	4.0
915	321	5.0
404	527	4.0
925	276	4.0
114	191	3.0
650	185	4.0
77	513	3.0
96	656	2.0
306	98	3.0
302	182	3.0
369	68	4.0
453	1268	2.0
453	174	5.0
720	406	3.0
907	235	4.0
641	10	5.0
68	175	2.0
609	177	5.0
428	469	2.0
80	910	4.0
10	474	2.0
837	185	4.0
428	1026	3.0
763	9	5.0
166	452	3.0
448	1077	1.0
856	5	5.0
3	150	3.0
38	185	4.0
445	891	4.0
706	120	4.0
928	423	2.0
452	1078	5.0
325	588	3.0
413	336	4.0
54	197	4.0
313	318	4.0
686	955	2.0
80	1072	5.0
446	345	4.0
95	36	5.0
128	161	4.0
704	26	3.0
205	817	4.0
402	460	1.0
837	36	5.0
793	654	3.0
339	33	4.0
342	1262	1.0
511	612	5.0
428	106	4.0
687	141	5.0
611	243	5.0
341	273	4.0
125	191	5.0
587	447	3.0
401	336	2.0
528	665	4.0
457	52	4.0
182	529	4.0
777	56	1.0
463	881	4.0
873	509	4.0
19	220	3.0
336	68	5.0
694	120	3.0
313	862	3.0
648	291	4.0
75	794	4.0
784	1108	3.0
899	932	5.0
778	1452	2.0
79	719	4.0
68	25	1.0
38	520	2.0
181	858	3.0
907	333	4.0
82	1461	5.0
58	115	5.0
187	403	5.0
395	552	3.0
485	184	5.0
170	719	5.0
12	704	4.0
790	143	4.0
499	228	4.0
674	382	3.0
110	60	4.0
413	518	4.0
467	73	4.0
182	60	4.0
54	336	3.0
156	587	4.0
467	475	5.0
252	289	2.0
41	806	4.0
476	433	1.0
245	364	3.0
646	982	4.0
892	630	4.0
226	146	4.0
65	239	4.0
841	150	3.0
22	447	4.0
402	61	5.0
58	829	5.0
342	209	2.0
32	76	3.0
930	10	5.0
45	667	4.0
620	403	3.0
404	483	4.0
862	95	4.0
118	250	4.0
82	290	4.0
682	527	2.0
426	336	5.0
929	1104	4.0
260	24	3.0
913	220	5.0
52	61	5.0
341	547	5.0
603	568	4.0
876	110	3.0
349	860	5.0
878	764	2.0
539	345	4.0
116	858	3.0
917	382	3.0
80	695	4.0
478	1343	3.0
534	663	1.0
684	730	5.0
1	608	3.0
875	31	5.0
768	1151	3.0
24	294	3.0
781	404	4.0
23	540	4.0
379	777	1.0
617	879	1.0
213	95	3.0
343	136	4.0
567	232	5.0
625	294	3.0
116	1013	4.0
793	57	3.0
621	339	3.0
129	28	4.0
702	6	4.0
700	184	4.0
531	81	5.0
556	28	3.0
15	1309	1.0
492	454	2.0
195	5	5.0
121	133	4.0
599	77	3.0
629	325	4.0
149	808	5.0
569	1267	3.0
28	349	4.0
317	355	3.0
541	1	5.0
153	852	4.0
238	446	5.0
879	647	4.0
409	184	4.0
46	47	5.0
151	308	2.0
95	299	4.0
434	660	5.0
144	320	5.0
333	317	4.0
671	10	4.0
745	238	5.0
194	97	3.0
121	1076	3.0
405	209	4.0
533	63	3.0
845	26	4.0
867	222	4.0
215	347	5.0
110	746	3.0
131	462	5.0
687	652	5.0
895	456	5.0
368	834	4.0
145	397	4.0
584	876	4.0
720	96	4.0
421	547	3.0
483	229	3.0
812	209	4.0
12	435	4.0
151	829	4.0
81	367	4.0
679	95	4.0
896	66	5.0
341	1427	3.0
371	321	5.0
757	52	3.0
768	50	3.0
696	315	4.0
173	24	3.0
58	6	4.0
23	38	5.0
720	573	3.0
96	8	4.0
611	191	4.0
579	29	3.0
897	862	3.0
790	359	5.0
693	719	4.0
13	102	4.0
282	982	4.0
413	1036	4.0
634	68	4.0
366	504	3.0
530	364	4.0
869	544	4.0
719	484	1.0
46	51	3.0
532	354	5.0
918	136	4.0
133	382	5.0
276	839	3.0
559	213	4.0
890	198	5.0
442	101	5.0
333	361	4.0
819	193	1.0
862	166	4.0
173	501	3.0
835	231	3.0
896	174	4.0
52	114	4.0
523	1	5.0
23	488	3.0
483	382	4.0
739	309	5.0
917	219	4.0
578	492	2.0
739	66	5.0
774	1314	3.0
39	753	4.0
513	842	1.0
4	668	3.0
209	404	3.0
41	772	2.0
90	118	4.0
816	404	4.0
121	543	3.0
864	189	4.0
685	474	2.0
578	460	4.0
377	112	1.0
885	277	5.0
397	289	5.0
329	1217	1.0
501	345	5.0
929	10	2.0
61	893	3.0
440	140	4.0
194	305	5.0
215	60	2.0
742	310	4.0
22	9	4.0
14	121	1.0
492	135	3.0
132	144	2.0
893	1128	3.0
307	115	3.0
467	1108	4.0
885	526	3.0
814	22	5.0
133	298	2.0
104	364	5.0
650	204	3.0
463	480	3.0
369	106	3.0
181	344	4.0
437	249	3.0
522	1023	2.0
720	159	2.0
502	462	1.0
893	66	4.0
100	4	2.0
640	77	3.0
110	197	3.0
598	1234	2.0
118	133	5.0
631	779	2.0
60	6	5.0
763	83	4.0
652	216	5.0
797	231	5.0
38	594	2.0
620	280	4.0
16	283	4.0
860	823	1.0
126	4	1.0
127	201	4.0
778	60	4.0
140	30	2.0
821	731	2.0
153	102	4.0
607	558	1.0
348	10	3.0
237	97	3.0
911	767	3.0
586	722	3.0
76	253	4.0
165	900	2.0
858	719	5.0
181	887	2.0
790	592	4.0
325	28	3.0
513	568	2.0
547	339	1.0
542	94	4.0
9	581	3.0
37	55	3.0
704	1047	5.0
387	6	4.0
527	86	2.0
138	182	4.0
38	480	5.0
782	97	3.0
334	213	4.0
209	512	5.0
143	239	4.0
395	502	4.0
175	493	1.0
632	357	3.0
339	23	2.0
60	202	4.0
448	179	4.0
622	408	5.0
126	83	3.0
489	502	5.0
222	133	4.0
22	1056	3.0
494	888	4.0
340	89	4.0
657	130	5.0
118	309	3.0
690	692	3.0
83	81	4.0
534	1046	3.0
468	329	4.0
491	256	4.0
248	230	5.0
392	321	4.0
25	189	2.0
476	231	4.0
657	577	4.0
650	718	2.0
500	356	1.0
58	627	5.0
638	175	4.0
185	6	4.0
528	503	2.0
295	1115	3.0
454	242	4.0
43	6	4.0
369	307	3.0
153	81	5.0
336	161	4.0
939	158	3.0
39	229	4.0
528	862	3.0
92	900	4.0
674	297	5.0
713	594	3.0
656	1343	4.0
657	144	2.0
438	0	5.0
5	273	4.0
728	57	4.0
19	347	3.0
175	1047	5.0
138	1024	5.0
373	158	4.0
397	89	5.0
864	66	4.0
51	5	4.0
752	427	3.0
779	241	4.0
695	185	5.0
637	480	4.0
14	79	3.0
47	57	4.0
456	408	5.0
37	386	4.0
394	211	4.0
60	795	5.0
335	514	3.0
457	418	3.0
769	146	1.0
635	856	5.0
685	571	3.0
358	8	3.0
880	184	4.0
670	175	4.0
38	197	3.0
41	508	3.0
388	376	3.0
742	1182	3.0
308	1020	5.0
515	668	3.0
662	247	5.0
81	113	5.0
116	321	3.0
87	438	4.0
893	604	2.0
454	886	1.0
335	81	3.0
894	1097	5.0
819	719	5.0
129	500	4.0
622	474	4.0
68	203	3.0
335	1196	3.0
38	1514	4.0
404	329	2.0
268	17	4.0
80	397	4.0
501	367	5.0
309	347	5.0
1	491	1.0
54	1054	3.0
361	31	5.0
899	95	4.0
96	134	2.0
911	103	2.0
225	347	3.0
75	1577	4.0
902	497	4.0
59	723	4.0
923	1294	4.0
117	564	3.0
192	1159	2.0
434	349	3.0
940	413	1.0
802	257	2.0
913	406	4.0
877	490	2.0
897	388	3.0
356	51	3.0
848	364	5.0
64	315	4.0
119	438	4.0
530	368	4.0
421	294	3.0
501	556	4.0
28	189	5.0
790	21	5.0
8	856	4.0
442	733	4.0
708	201	4.0
70	698	3.0
442	70	5.0
837	541	5.0
603	201	5.0
430	5	4.0
379	342	4.0
466	877	1.0
546	157	4.0
404	340	3.0
85	56	3.0
867	502	5.0
855	10	2.0
116	985	4.0
95	406	4.0
153	16	3.0
463	60	5.0
713	406	4.0
268	614	4.0
226	654	4.0
393	351	5.0
516	750	3.0
283	273	4.0
11	189	4.0
644	36	5.0
39	174	5.0
90	718	3.0
890	530	1.0
831	475	5.0
229	380	4.0
457	278	3.0
450	973	4.0
248	219	3.0
409	202	4.0
714	695	2.0
426	1077	2.0
375	34	4.0
428	113	5.0
534	753	4.0
427	922	4.0
110	215	1.0
91	828	3.0
645	11	3.0
261	177	4.0
912	159	3.0
328	357	3.0
229	1069	3.0
530	99	5.0
837	317	3.0
428	198	4.0
898	143	4.0
605	209	2.0
442	1356	3.0
53	873	4.0
739	1099	2.0
356	774	3.0
199	824	2.0
344	139	5.0
867	284	4.0
358	280	2.0
925	456	3.0
196	175	5.0
409	873	4.0
58	1007	1.0
244	139	4.0
763	236	5.0
60	574	5.0
205	480	2.0
82	808	5.0
70	526	4.0
640	376	3.0
116	121	5.0
885	30	4.0
254	828	4.0
520	95	3.0
670	612	5.0
743	12	4.0
264	416	3.0
534	109	2.0
65	157	4.0
923	40	4.0
442	619	4.0
179	318	4.0
320	98	2.0
79	510	2.0
603	593	5.0
375	96	2.0
26	217	4.0
750	219	3.0
43	216	1.0
837	311	4.0
450	960	4.0
476	510	1.0
